time [s],channel_4_data.input_current_ma,channel_4_data.output_current_ma,
2.951,0,0,
2.952,0,0,
2.953,0,0,
2.954,0,0,
2.955,0,0,
2.956,0,0,
2.957,0,0,
2.958,0,0,
2.959,0,0,
2.96,0,0,
2.961,0,0,
2.962,0,0,
2.963,0,0,
2.964,0,0,
2.965,0,0,
2.966,0,0,
2.967,0,0,
2.968,0,0,
2.969,0,0,
2.97,0,0,
2.971,0,0,
2.972,0,0,
2.973,0,0,
2.974,0,0,
2.975,0,0,
2.976,0,0,
2.977,0,0,
2.978,0,0,
2.979,0,0,
2.98,0,0,
2.981,0,0,
2.982,0,0,
2.983,0,0,
2.984,0,0,
2.985,0,0,
2.986,0,0,
2.987,0,0,
2.988,0,0,
2.989,0,0,
2.99,0,0,
2.991,0,0,
2.992,0,0,
2.993,0,0,
2.994,0,0,
2.995,0,0,
2.996,0,0,
2.997,0,0,
2.99848,0,0,
2.99985,0,0,
3.00111,0,0,
3.00236,0,0,
3.00349,0,0,
3.00451,0,0,
3.00512,0,0,
3.00561,0,0,
3.00608,0,0,
3.007,0,0,
3.008,0,0,
3.009,0,0,
3.01,0,0,
3.011,0,0,
3.012,0,0,
3.013,0,0,
3.014,0,0,
3.015,0,0,
3.016,0,0,
3.01717,0,0,
3.018,0,0,
3.019,0,0,
3.02,0,0,
3.021,0,0,
3.022,0,0,
3.023,0,0,
3.024,0,0,
3.025,0,0,
3.026,0,0,
3.027,0,0,
3.02884,0,0,
3.03042,0,0,
3.03098,0,0,
3.03194,0,0,
3.03245,0,0,
3.0337,0,0,
3.0342,0,0,
3.035,0,0,
3.036,0,0,
3.037,0,0,
3.038,0,0,
3.039,0,0,
3.04,0,0,
3.041,0,0,
3.042,0,0,
3.043,0,0,
3.044,0,0,
3.045,0,0,
3.046,0,0,
3.047,0,0,
3.048,0,0,
3.049,0,0,
3.05,0,0,
3.051,0,0,
3.052,0,0,
3.053,0,0,
3.054,0,0,
3.055,0,0,
3.056,0,0,
3.057,0,0,
3.058,0,0,
3.059,0,0,
3.06,0,0,
3.061,0,0,
3.062,0,0,
3.063,0,0,
3.064,0,0,
3.065,0,0,
3.066,0,0,
3.067,0,0,
3.068,0,0,
3.069,0,0,
3.07,0,0,
3.071,0,0,
3.072,0,0,
3.073,0,0,
3.074,0,0,
3.075,0,0,
3.076,0,0,
3.07715,0,0,
3.07836,0,0,
3.07905,0,0,
3.08,0,0,
3.081,0,0,
3.082,0,0,
3.083,0,0,
3.084,0,0,
3.085,0,0,
3.086,0,0,
3.087,0,0,
3.088,0,0,
3.089,0,0,
3.09,0,0,
3.091,0,0,
3.092,0,0,
3.093,0,0,
3.094,0,0,
3.095,0,0,
3.096,0,0,
3.097,0,0,
3.09804,0,0,
3.099,0,0,
3.1,0,0,
3.10113,0,0,
3.102,0,0,
3.103,0,0,
3.104,0,0,
3.105,0,0,
3.106,0,0,
3.107,0,0,
3.108,0,0,
3.109,0,0,
3.11,0,0,
3.111,0,0,
3.112,0,0,
3.113,0,0,
3.114,0,0,
3.115,0,0,
3.116,0,0,
3.117,0,0,
3.118,0,0,
3.119,0,0,
3.12,0,0,
3.121,0,0,
3.122,0,0,
3.12362,0,0,
3.12454,0,0,
3.12509,0,0,
3.126,0,0,
3.127,0,0,
3.128,0,0,
3.129,0,0,
3.13,0,0,
3.131,0,0,
3.132,0,0,
3.133,0,0,
3.134,0,0,
3.135,0,0,
3.136,0,0,
3.137,0,0,
3.138,0,0,
3.139,0,0,
3.14,0,0,
3.14152,0,0,
3.14254,0,0,
3.14338,0,0,
3.144,0,0,
3.145,0,0,
3.146,0,0,
3.147,0,0,
3.148,0,0,
3.149,0,0,
3.15,0,0,
3.151,0,0,
3.152,0,0,
3.153,0,0,
3.154,0,0,
3.155,0,0,
3.156,0,0,
3.157,0,0,
3.158,0,0,
3.159,0,0,
3.16,0,0,
3.161,0,0,
3.162,0,0,
3.16345,0,0,
3.16402,0,0,
3.165,0,0,
3.166,0,0,
3.167,0,0,
3.168,0,0,
3.169,0,0,
3.17,0,0,
3.171,0,0,
3.172,0,0,
3.173,0,0,
3.174,0,0,
3.175,0,0,
3.176,0,0,
3.177,0,0,
3.178,0,0,
3.179,0,0,
3.18,0,0,
3.181,0,0,
3.182,0,0,
3.183,0,0,
3.184,0,0,
3.185,0,0,
3.186,0,0,
3.187,0,0,
3.188,0,0,
3.189,0,0,
3.19,0,0,
3.191,0,0,
3.192,0,0,
3.193,0,0,
3.19442,0,0,
3.19574,0,0,
3.19633,0,0,
3.197,0,0,
3.198,0,0,
3.199,0,0,
3.2,0,0,
3.201,0,0,
3.202,0,0,
3.203,0,0,
3.2041,0,0,
3.205,0,0,
3.206,0,0,
3.207,0,0,
3.208,0,0,
3.209,0,0,
3.21,0,0,
3.211,0,0,
3.212,0,0,
3.213,0,0,
3.214,0,0,
3.215,0,0,
3.216,0,0,
3.21706,0,0,
3.218,0,0,
3.219,0,0,
3.22,0,0,
3.221,0,0,
3.222,0,0,
3.223,0,0,
3.224,0,0,
3.22504,0,0,
3.226,0,0,
3.227,0,0,
3.228,0,0,
3.229,0,0,
3.23,0,0,
3.231,0,0,
3.232,0,0,
3.233,0,0,
3.2354,0,0,
3.23681,0,0,
3.23737,0,0,
3.23787,0,0,
3.23836,0,0,
3.239,0,0,
3.24038,0,0,
3.24171,0,0,
3.24226,0,0,
3.243,0,0,
3.244,0,0,
3.245,0,0,
3.246,0,0,
3.247,0,0,
3.248,0,0,
3.249,0,0,
3.25,0,0,
3.251,0,0,
3.252,0,0,
3.253,0,0,
3.254,0,0,
3.255,0,0,
3.256,0,0,
3.257,0,0,
3.258,0,0,
3.259,0,0,
3.26004,0,0,
3.26101,0,0,
3.262,0,0,
3.263,0,0,
3.264,0,0,
3.265,0,0,
3.26605,0,0,
3.267,0,0,
3.268,0,0,
3.269,0,0,
3.27,0,0,
3.271,0,0,
3.27201,0,0,
3.273,0,0,
3.274,0,0,
3.275,0,0,
3.276,0,0,
3.277,0,0,
3.278,0,0,
3.279,0,0,
3.28,0,0,
3.281,0,0,
3.282,0,0,
3.283,0,0,
3.284,0,0,
3.285,0,0,
3.286,0,0,
3.287,0,0,
3.288,0,0,
3.289,0,0,
3.29,0,0,
3.291,0,0,
3.292,0,0,
3.293,0,0,
3.294,0,0,
3.295,0,0,
3.296,0,0,
3.29701,0,0,
3.298,0,0,
3.299,0,0,
3.3,0,0,
3.301,0,0,
3.302,0,0,
3.303,0,0,
3.304,0,0,
3.305,0,0,
3.306,0,0,
3.307,0,0,
3.308,0,0,
3.309,0,0,
3.31,0,0,
3.311,0,0,
3.312,0,0,
3.313,0,0,
3.314,0,0,
3.315,0,0,
3.316,0,0,
3.317,0,0,
3.318,0,0,
3.319,0,0,
3.32,0,0,
3.321,0,0,
3.32205,0,0,
3.323,0,0,
3.324,0,0,
3.325,0,0,
3.326,0,0,
3.327,0,0,
3.328,0,0,
3.329,0,0,
3.33,0,0,
3.33124,0,0,
3.332,0,0,
3.333,0,0,
3.334,0,0,
3.335,0,0,
3.336,0,0,
3.337,0,0,
3.338,0,0,
3.339,0,0,
3.34,0,0,
3.341,0,0,
3.34202,0,0,
3.34301,0,0,
3.34401,0,0,
3.345,0,0,
3.346,0,0,
3.34701,0,0,
3.348,0,0,
3.349,0,0,
3.35,0,0,
3.35174,0,0,
3.35244,0,0,
3.353,0,0,
3.354,0,0,
3.355,0,0,
3.356,0,0,
3.357,0,0,
3.358,0,0,
3.359,0,0,
3.36,0,0,
3.361,0,0,
3.362,0,0,
3.363,0,0,
3.364,0,0,
3.365,0,0,
3.366,0,0,
3.36701,0,0,
3.36807,0,0,
3.369,0,0,
3.37002,0,0,
3.371,0,0,
3.372,0,0,
3.373,0,0,
3.374,0,0,
3.375,0,0,
3.376,0,0,
3.37753,0,0,
3.37804,0,0,
3.379,0,0,
3.38,0,0,
3.381,0,0,
3.382,0,0,
3.383,0,0,
3.38491,0,0,
3.38576,0,0,
3.38636,0,0,
3.387,0,0,
3.388,0,0,
3.389,0,0,
3.39,0,0,
3.391,0,0,
3.392,0,0,
3.393,0,0,
3.394,0,0,
3.395,0,0,
3.396,0,0,
3.397,0,0,
3.398,0,0,
3.399,0,0,
3.4,0,0,
3.401,0,0,
3.402,0,0,
3.403,0,0,
3.404,0,0,
3.405,0,0,
3.406,0,0,
3.407,0,0,
3.408,0,0,
3.40901,0,0,
3.41,0,0,
3.411,0,0,
3.412,0,0,
3.413,0,0,
3.414,0,0,
3.415,0,0,
3.416,0,0,
3.417,0,0,
3.41808,0,0,
3.419,0,0,
3.42,0,0,
3.421,0,0,
3.422,0,0,
3.42346,0,0,
3.4242,0,0,
3.42595,0,0,
3.42801,0,0,
3.42956,0,0,
3.43097,0,0,
3.43172,0,0,
3.43222,0,0,
3.43272,0,0,
3.43321,0,0,
3.4337,0,0,
3.43428,0,0,
3.435,0,0,
3.43604,0,0,
3.437,0,0,
3.438,0,0,
3.439,0,0,
3.44,0,0,
3.441,0,0,
3.442,0,0,
3.443,0,0,
3.444,0,0,
3.445,0,0,
3.446,0,0,
3.447,0,0,
3.448,0,0,
3.449,0,0,
3.45,0,0,
3.451,0,0,
3.452,0,0,
3.453,0,0,
3.454,0,0,
3.45503,0,0,
3.45616,0,0,
3.45761,0,0,
3.45813,0,0,
3.459,0,0,
3.46001,0,0,
3.461,0,0,
3.46272,0,0,
3.46579,0,0,
3.46721,0,0,
3.46768,0,0,
3.4682,0,0,
3.46874,0,0,
3.46923,0,0,
3.46981,0,0,
3.47037,0,0,
3.471,0,0,
3.472,0,0,
3.473,0,0,
3.474,0,0,
3.475,0,0,
3.47601,0,0,
3.477,0,0,
3.478,0,0,
3.479,0,0,
3.48,0,0,
3.481,0,0,
3.482,0,0,
3.483,0,0,
3.48489,0,0,
3.48624,0,0,
3.48757,0,0,
3.4887,0,0,
3.48971,0,0,
3.49021,0,0,
3.49069,0,0,
3.49124,0,0,
3.49207,0,0,
3.493,0,0,
3.494,0,0,
3.495,0,0,
3.496,0,0,
3.49744,0,0,
3.49985,0,0,
3.50098,0,0,
3.50262,0,0,
3.50472,0,0,
3.50559,0,0,
3.50606,0,0,
3.50657,0,0,
3.50706,0,0,
3.50757,0,0,
3.50807,0,0,
3.50857,0,0,
3.50907,0,0,
3.51,0,0,
3.51109,0,0,
3.51231,0,0,
3.5139,0,0,
3.51543,0,0,
3.51627,0,0,
3.51723,0,0,
3.51781,0,0,
3.51831,0,0,
3.51951,0,0,
3.52094,0,0,
3.52275,0,0,
3.52465,0,0,
3.52691,0,0,
3.52871,0,0,
3.52922,0,0,
3.52972,0,0,
3.53022,0,0,
3.53074,0,0,
3.53125,0,0,
3.53179,0,0,
3.5323,0,0,
3.53284,0,0,
3.53332,0,0,
3.534,0,0,
3.535,0,0,
3.536,0,0,
3.537,0,0,
3.538,0,0,
3.539,0,0,
3.54,0,0,
3.541,0,0,
3.542,0,0,
3.543,0,0,
3.544,0,0,
3.545,0,0,
3.546,0,0,
3.547,0,0,
3.548,0,0,
3.549,0,0,
3.55,0,0,
3.551,0,0,
3.552,0,0,
3.55301,0,0,
3.554,0,0,
3.555,0,0,
3.556,0,0,
3.557,0,0,
3.55801,0,0,
3.559,0,0,
3.56,0,0,
3.561,0,0,
3.562,0,0,
3.563,0,0,
3.564,0,0,
3.565,0,0,
3.566,0,0,
3.56785,0,0,
3.56956,0,0,
3.57035,0,0,
3.5716,0,0,
3.57212,0,0,
3.57266,0,0,
3.57325,0,0,
3.574,0,0,
3.575,0,0,
3.576,0,0,
3.577,0,0,
3.578,0,0,
3.579,0,0,
3.5809,0,0,
3.58215,0,0,
3.58383,0,0,
3.58522,0,0,
3.58683,0,0,
3.58781,0,0,
3.58829,0,0,
3.58936,0,0,
3.59075,0,0,
3.5917,0,0,
3.59271,0,0,
3.59372,0,0,
3.59452,0,0,
3.59594,0,0,
3.59715,0,0,
3.59769,0,0,
3.59821,0,0,
3.5989,0,0,
3.59939,0,0,
3.60078,0,0,
3.60187,0,0,
3.60245,0,0,
3.60323,0,0,
3.60483,0,0,
3.60572,0,0,
3.6062,0,0,
3.60669,0,0,
3.60719,0,0,
3.608,0,0,
3.609,0,0,
3.61,0,0,
3.611,0,0,
3.612,0,0,
3.613,0,0,
3.614,0,0,
3.615,0,0,
3.616,0,0,
3.617,0,0,
3.618,0,0,
3.619,0,0,
3.62,0,0,
3.621,0,0,
3.62277,0,0,
3.62325,0,0,
3.624,0,0,
3.625,0,0,
3.626,0,0,
3.627,0,0,
3.628,0,0,
3.629,0,0,
3.63,0,0,
3.631,0,0,
3.632,0,0,
3.633,0,0,
3.634,0,0,
3.635,0,0,
3.636,0,0,
3.637,0,0,
3.638,0,0,
3.639,0,0,
3.64,0,0,
3.641,0,0,
3.642,0,0,
3.643,0,0,
3.644,0,0,
3.645,0,0,
3.646,0,0,
3.647,0,0,
3.648,0,0,
3.649,0,0,
3.65,0,0,
3.651,0,0,
3.652,0,0,
3.653,0,0,
3.654,0,0,
3.655,0,0,
3.656,0,0,
3.657,0,0,
3.658,0,0,
3.65909,0,0,
